depth,vsh,phit,sw,perm,well,zone,dz,is_net,subzone
1909.8,0.4408,0.1696,0.5629,605.5466,1,A,0.20000000000004547,True,Subzone_0
1910.0,0.2921,0.1781,0.9098,819.693,1,A,0.20000000000004547,True,Subzone_0
1910.2,0.3998,0.1836,0.3342,792.6671,1,A,0.20000000000004547,True,Subzone_0
1910.4,0.645,0.1474,0.7761,310.4413,1,A,0.20000000000004547,False,Subzone_1
1910.6,0.5374,0.1741,0.5671,322.0303,1,A,0.1999999999998181,False,Subzone_0
1910.8,0.7098,0.1159,0.6296,40.9061,1,A,0.20000000000004547,False,Subzone_1
1911.0,0.6266,0.1286,0.5806,60.6026,1,A,0.20000000000004547,False,Subzone_1
1911.2,0.5159,0.1423,0.624,52.1494,1,A,0.20000000000004547,False,Subzone_1
1911.4,0.7116,0.1419,0.5344,187.8098,1,A,0.20000000000004547,False,Subzone_1
1911.6,0.5158,0.1819,0.7596,454.4336,1,A,0.1999999999998181,False,Subzone_0
1911.8,0.5742,0.135,0.4918,97.3536,1,A,0.20000000000004547,False,Subzone_1
1912.0,0.4055,0.158,0.7209,32.2875,1,A,0.20000000000004547,True,Subzone_0
1912.2,0.46,0.1656,0.4514,129.5902,1,A,0.20000000000004547,True,Subzone_0
1912.4,0.3454,0.1695,0.5374,741.613,1,A,0.20000000000004547,True,Subzone_0
1912.6,0.5984,0.16,0.3894,166.4102,1,A,0.1999999999998181,False,Subzone_1
1912.8,0.2733,0.1389,0.6269,188.3284,1,A,0.20000000000004547,True,Subzone_0
1913.0,0.5674,0.1286,0.7796,42.2375,1,A,0.20000000000004547,False,Subzone_1
1913.2,0.4214,0.1487,0.5431,520.3918,1,A,0.20000000000004547,True,Subzone_0
1913.4,0.6257,0.091,0.5483,35.3849,1,A,0.20000000000004547,False,Subzone_1
1913.6,0.5626,0.1265,0.3965,127.2133,1,A,0.1999999999998181,False,Subzone_1
1913.8,0.7231,0.1062,0.5373,296.9689,1,A,0.20000000000004547,False,Subzone_1
1914.0,0.5596,0.1421,0.3185,457.3354,1,A,0.20000000000004547,False,Subzone_1
1914.2,0.2142,0.214,0.3917,945.9298,1,A,0.20000000000004547,True,Subzone_0
1914.4,0.44,0.157,0.5854,160.8153,1,A,0.20000000000004547,True,Subzone_0
1914.6,0.2742,0.1632,0.7468,229.4088,1,A,0.1999999999998181,True,Subzone_0
1914.8,0.3723,0.1697,0.9677,489.3771,1,A,0.20000000000004547,True,Subzone_0
1915.0,0.6767,0.1517,0.4656,194.2525,1,A,0.20000000000004547,False,Subzone_1
1915.2,0.5456,0.1285,0.7782,83.7372,1,A,0.20000000000004547,False,Subzone_1
1915.4,0.3452,0.1562,0.5883,652.9535,1,A,0.20000000000004547,True,Subzone_0
1915.6,0.2979,0.1918,0.5148,585.9331,1,A,0.1999999999998181,True,Subzone_0
1915.8,0.4549,0.1555,0.6169,1137.9391,1,A,0.20000000000004547,True,Subzone_0
1916.0,0.2675,0.1976,0.5445,792.271,1,A,0.20000000000004547,True,Subzone_0
1916.2,0.3493,0.1736,0.5614,1315.174,1,A,0.20000000000004547,True,Subzone_0
1916.4,0.4968,0.1685,0.4856,425.267,1,A,0.20000000000004547,True,Subzone_0
1916.6,0.6233,0.117,0.3577,156.0153,1,A,0.1999999999998181,False,Subzone_1
1916.8,0.5413,0.1483,0.3234,115.4183,1,A,0.20000000000004547,False,Subzone_1
1917.0,0.1063,0.2018,0.6315,462.2927,1,A,0.20000000000004547,True,Subzone_0
1917.2,0.4957,0.1303,0.5206,158.8475,1,A,0.20000000000004547,True,Subzone_1
1917.4,0.4608,0.1279,0.4737,214.4945,1,A,0.20000000000004547,True,Subzone_1
1917.6,0.5121,0.1661,0.5491,320.2701,1,A,0.1999999999998181,False,Subzone_0
1917.8,0.6924,0.1216,0.6848,37.4147,1,A,0.20000000000004547,False,Subzone_1
1918.0,0.1405,0.181,0.5689,183.6541,1,A,0.20000000000004547,True,Subzone_0
1918.2,0.3613,0.1704,0.4477,130.7442,1,A,0.20000000000004547,True,Subzone_0
1918.4,0.5386,0.1715,0.7296,106.4728,1,A,0.20000000000004547,False,Subzone_1
1918.6,0.2128,0.1463,0.7926,194.2922,1,A,0.1999999999998181,True,Subzone_0
1918.8,0.6714,0.1014,0.6478,113.4578,1,A,0.20000000000004547,False,Subzone_1
1919.0,0.5053,0.1348,0.7064,130.0652,1,A,0.20000000000004547,False,Subzone_1
1919.2,0.577,0.1731,0.7313,79.179,1,A,0.20000000000004547,False,Subzone_1
1919.4,0.3644,0.1776,0.7127,374.4975,1,A,0.20000000000004547,True,Subzone_0
1919.6,0.5721,0.1598,0.6424,233.9732,1,A,0.1999999999998181,False,Subzone_1
1919.8,0.6103,0.1166,0.6573,337.6698,1,A,0.20000000000004547,False,Subzone_1
1920.0,0.4849,0.1336,0.6387,46.3488,1,A,0.20000000000004547,True,Subzone_1
1920.2,0.4852,0.1649,0.3837,230.0268,1,A,0.20000000000004547,True,Subzone_0
1920.4,0.4906,0.1564,0.6568,773.9414,1,A,0.20000000000004547,True,Subzone_0
1920.6,0.3205,0.1887,0.3354,792.5408,1,A,0.1999999999998181,True,Subzone_0
1920.8,0.4279,0.1598,0.4311,385.661,1,A,0.20000000000004547,True,Subzone_0
1921.0,0.4271,0.1692,0.7421,366.9181,1,A,0.20000000000004547,True,Subzone_0
1921.2,0.5075,0.1562,0.6778,297.1921,1,A,0.20000000000004547,False,Subzone_1
1921.4,0.6,0.1564,0.7748,406.9947,1,A,0.20000000000004547,False,Subzone_1
1921.6,0.2912,0.1977,0.4944,426.1321,1,A,0.1999999999998181,True,Subzone_0
1921.8,0.4312,0.1307,0.3891,214.5608,1,A,0.20000000000004547,True,Subzone_1
1922.0,0.6722,0.0863,0.5436,13.3033,1,A,0.20000000000004547,False,Subzone_1
1922.2,0.3385,0.1954,0.5514,876.6088,1,A,0.20000000000004547,True,Subzone_0
1922.4,0.3267,0.2006,0.5458,914.6247,1,A,0.20000000000004547,True,Subzone_0
1922.6,0.4803,0.1362,0.7298,88.9804,1,A,0.1999999999998181,True,Subzone_1
1922.8,0.5767,0.1067,0.5174,59.3483,1,A,0.20000000000004547,False,Subzone_1
1923.0,0.4517,0.1624,0.6021,182.5961,1,A,0.20000000000004547,True,Subzone_0
1923.2,0.6493,0.1529,0.4048,103.1169,1,A,0.20000000000004547,False,Subzone_1
1923.4,0.5785,0.1796,0.61,353.968,1,A,0.20000000000004547,False,Subzone_0
1923.6,0.5763,0.1543,0.553,104.6884,1,A,0.1999999999998181,False,Subzone_1
1923.8,0.5331,0.1422,0.4449,200.9875,1,A,0.20000000000004547,False,Subzone_1
1924.0,0.7991,0.0966,0.5402,20.643,1,A,0.20000000000004547,False,Subzone_1
1924.2,0.4192,0.1649,0.5207,492.3657,1,A,0.20000000000004547,True,Subzone_0
1924.4,0.1495,0.1943,0.496,299.8953,1,A,0.20000000000004547,True,Subzone_0
1924.6,0.6906,0.1085,0.8365,42.9066,1,A,0.1999999999998181,False,Subzone_1
2010.2,0.8885,0.0782,0.6296,15.3069,2,A,0.20000000000004547,False,Subzone_1
2010.4,0.7077,0.0933,0.6567,15.9207,2,A,0.20000000000004547,False,Subzone_1
2010.6,0.2341,0.1738,0.6542,350.2312,2,A,0.1999999999998181,True,Subzone_0
2010.8,0.5334,0.1613,0.6324,216.1204,2,A,0.20000000000004547,False,Subzone_1
2011.0,0.5698,0.1256,0.7999,67.313,2,A,0.20000000000004547,False,Subzone_1
2011.2,0.3993,0.1363,0.7093,60.1663,2,A,0.20000000000004547,True,Subzone_1
2011.4,0.4767,0.1389,0.9607,210.0941,2,A,0.20000000000004547,True,Subzone_1
2011.6,0.4914,0.1474,1.0,280.4437,2,A,0.1999999999998181,True,Subzone_1
2011.8,0.248,0.1804,0.2784,221.0755,2,A,0.20000000000004547,True,Subzone_0
2012.0,0.2953,0.1784,0.2133,230.7456,2,A,0.20000000000004547,True,Subzone_0
2012.2,0.4758,0.1778,0.542,473.1899,2,A,0.20000000000004547,True,Subzone_0
2012.4,0.4649,0.1836,0.6164,259.3651,2,A,0.20000000000004547,True,Subzone_0
2012.6,0.3437,0.2147,0.517,1350.4052,2,A,0.1999999999998181,True,Subzone_2
2012.8,0.3308,0.1438,0.6622,463.8526,2,A,0.20000000000004547,True,Subzone_0
2013.0,0.4365,0.1453,0.5156,167.9471,2,A,0.20000000000004547,True,Subzone_1
2013.2,0.5829,0.157,0.4473,104.7616,2,A,0.20000000000004547,False,Subzone_1
2013.4,0.4385,0.153,0.4716,284.4701,2,A,0.20000000000004547,True,Subzone_0
2013.6,0.6934,0.1457,0.5259,156.6504,2,A,0.1999999999998181,False,Subzone_1
2013.8,0.3456,0.1785,0.6694,395.537,2,A,0.20000000000004547,True,Subzone_0
2014.0,0.479,0.1884,0.4659,799.6924,2,A,0.20000000000004547,True,Subzone_0
2014.2,0.3969,0.1885,0.4955,930.9871,2,A,0.20000000000004547,True,Subzone_0
2014.4,0.5382,0.1702,0.6317,357.1043,2,A,0.20000000000004547,False,Subzone_0
2014.6,0.3328,0.1678,0.5173,313.2218,2,A,0.1999999999998181,True,Subzone_0
2014.8,0.7391,0.1205,0.7336,367.2165,2,A,0.20000000000004547,False,Subzone_1
2015.0,0.1964,0.188,0.4011,1305.5541,2,A,0.20000000000004547,True,Subzone_2
2015.2,0.7073,0.0965,0.4052,80.9565,2,A,0.20000000000004547,False,Subzone_1
2015.4,0.4635,0.1883,0.5846,628.6445,2,A,0.20000000000004547,True,Subzone_0
2015.6,0.5329,0.1646,0.6091,148.9752,2,A,0.1999999999998181,False,Subzone_1
2015.8,0.6502,0.1273,0.4336,232.0205,2,A,0.20000000000004547,False,Subzone_1
2016.0,0.5786,0.1697,0.7479,380.0232,2,A,0.20000000000004547,False,Subzone_1
2016.2,0.3405,0.1624,0.838,188.8928,2,A,0.20000000000004547,True,Subzone_0
2016.4,0.54,0.112,0.4753,58.9555,2,A,0.20000000000004547,False,Subzone_1
2016.6,0.7301,0.1438,0.7798,86.1791,2,A,0.1999999999998181,False,Subzone_1
2016.8,0.3169,0.1526,0.1959,445.0049,2,A,0.20000000000004547,True,Subzone_0
2017.0,0.7678,0.1147,0.7298,120.722,2,A,0.20000000000004547,False,Subzone_1
2017.2,0.5079,0.1571,0.4227,275.1163,2,A,0.20000000000004547,False,Subzone_0
2017.4,0.385,0.1769,0.6899,407.203,2,A,0.20000000000004547,True,Subzone_0
2017.6,0.316,0.1953,0.3919,435.3727,2,A,0.1999999999998181,True,Subzone_0
2017.8,0.4165,0.1766,0.5333,95.6391,2,A,0.20000000000004547,True,Subzone_0
2018.0,0.1567,0.2103,0.4086,397.9883,2,A,0.20000000000004547,True,Subzone_0
2018.2,0.3877,0.153,0.521,129.804,2,A,0.20000000000004547,True,Subzone_0
2018.4,0.4106,0.1717,0.8201,196.065,2,A,0.20000000000004547,True,Subzone_0
2018.6,0.2888,0.1518,0.5373,255.8332,2,A,0.1999999999998181,True,Subzone_0
2018.8,0.5622,0.177,0.86,737.6887,2,A,0.20000000000004547,False,Subzone_0
2019.0,0.4172,0.1369,0.5016,127.0666,2,A,0.20000000000004547,True,Subzone_1
2019.2,0.3546,0.1663,0.7715,827.5501,2,A,0.20000000000004547,True,Subzone_0
2019.4,0.4012,0.1407,0.3141,89.7636,2,A,0.20000000000004547,True,Subzone_0
2019.6,0.5033,0.139,0.5157,133.9447,2,A,0.1999999999998181,False,Subzone_1
2019.8,0.461,0.1594,0.4701,249.8787,2,A,0.20000000000004547,True,Subzone_0
2020.0,0.3449,0.1639,0.7793,623.0252,2,A,0.20000000000004547,True,Subzone_0
2020.2,0.4688,0.181,0.5696,505.5102,2,A,0.20000000000004547,True,Subzone_0
2020.4,0.4424,0.1661,0.2346,341.7964,2,A,0.20000000000004547,True,Subzone_0
2020.6,0.2791,0.1739,0.3482,123.1361,2,A,0.1999999999998181,True,Subzone_0
2020.8,0.4067,0.1636,0.3969,156.213,2,A,0.20000000000004547,True,Subzone_0
2021.0,0.5369,0.1735,0.6849,814.8225,2,A,0.20000000000004547,False,Subzone_0
2021.2,0.5358,0.1674,0.668,77.0524,2,A,0.20000000000004547,False,Subzone_1
2021.4,0.4155,0.1424,0.5122,408.726,2,A,0.20000000000004547,True,Subzone_0
2021.6,0.5515,0.1336,0.4785,179.0366,2,A,0.1999999999998181,False,Subzone_1
2021.8,0.303,0.1895,0.6459,354.5933,2,A,0.20000000000004547,True,Subzone_0
2022.0,0.3077,0.1865,0.3702,307.5196,2,A,0.20000000000004547,True,Subzone_0
2022.2,0.4123,0.1446,0.6251,636.1993,2,A,0.20000000000004547,True,Subzone_0
2022.4,0.6746,0.1459,0.6117,472.7052,2,A,0.20000000000004547,False,Subzone_1
2022.6,0.4745,0.1396,0.5172,137.6478,2,A,0.1999999999998181,True,Subzone_1
2022.8,0.4087,0.1921,0.597,701.3307,2,A,0.20000000000004547,True,Subzone_0
2023.0,0.6816,0.1406,0.5733,98.5204,2,A,0.20000000000004547,False,Subzone_1
2023.2,0.407,0.1436,0.6314,183.7172,2,A,0.20000000000004547,True,Subzone_1
2023.4,0.7852,0.1058,0.3718,36.9044,2,A,0.20000000000004547,False,Subzone_1
2023.6,0.3733,0.1598,0.6425,247.7236,2,A,0.1999999999998181,True,Subzone_0
2023.8,0.2982,0.1838,0.6947,1774.4182,2,A,0.20000000000004547,True,Subzone_2
2024.0,0.425,0.1598,0.5985,244.9565,2,A,0.20000000000004547,True,Subzone_0
2024.2,0.4126,0.1426,0.6474,78.8966,2,A,0.20000000000004547,True,Subzone_1
2024.4,0.3288,0.1487,0.5383,74.917,2,A,0.20000000000004547,True,Subzone_0
2024.6,0.8403,0.1201,0.6999,95.2515,2,A,0.1999999999998181,False,Subzone_1
2024.8,0.4978,0.16,0.56,155.5688,2,A,0.20000000000004547,True,Subzone_1
2025.0,0.5196,0.1535,0.3806,260.738,2,A,0.20000000000004547,False,Subzone_1
2025.2,0.3807,0.1752,0.6672,130.6373,2,A,0.20000000000004547,True,Subzone_0
2025.4,0.3633,0.1597,0.3053,419.7481,2,A,0.20000000000004547,True,Subzone_0
2025.6,0.6038,0.144,0.5991,81.215,2,A,0.1999999999998181,False,Subzone_1
2025.8,0.1986,0.2446,0.4588,2808.7334,2,A,0.20000000000004547,True,Subzone_2
2026.0,0.2786,0.2067,0.4643,757.0939,2,A,0.20000000000004547,True,Subzone_0
2026.2,0.4129,0.1597,0.5761,855.5771,2,A,0.20000000000004547,True,Subzone_0
2026.4,0.6527,0.1234,0.4585,107.6536,2,A,0.20000000000004547,False,Subzone_1
2026.6,0.3938,0.1108,0.6467,259.0129,2,A,0.1999999999998181,True,Subzone_1
2026.8,0.5124,0.1737,0.5533,566.2806,2,A,0.20000000000004547,False,Subzone_0
2027.0,0.4542,0.1758,0.4513,1088.9771,2,A,0.20000000000004547,True,Subzone_0
2027.2,0.6444,0.1241,0.7653,84.3433,2,A,0.20000000000004547,False,Subzone_1
2027.4,0.2123,0.1633,0.5796,366.2446,2,A,0.20000000000004547,True,Subzone_0
2027.6,0.5604,0.1229,0.6597,219.1109,2,A,0.1999999999998181,False,Subzone_1
2027.8,0.4202,0.1734,0.7574,712.1998,2,A,0.20000000000004547,True,Subzone_0
2028.0,0.5887,0.1405,0.7681,221.4643,2,A,0.20000000000004547,False,Subzone_1
2028.2,0.3271,0.1907,0.6249,489.1737,2,A,0.20000000000004547,True,Subzone_0
2028.4,0.4537,0.1618,0.5041,248.0377,2,A,0.20000000000004547,True,Subzone_0
2028.6,0.4346,0.182,0.327,1058.9521,2,A,0.1999999999998181,True,Subzone_0
2028.8,0.2996,0.1878,0.5701,1438.302,2,A,0.20000000000004547,True,Subzone_2
2029.0,0.2579,0.2025,0.6974,565.5594,2,A,0.20000000000004547,True,Subzone_0
2029.2,0.3629,0.1303,0.6153,69.2555,2,A,0.20000000000004547,True,Subzone_1
2029.4,0.4695,0.1333,0.0442,67.4288,2,A,0.20000000000004547,True,Subzone_1
2029.6,0.3365,0.1683,0.6774,586.8244,2,A,0.1999999999998181,True,Subzone_0
2029.8,0.4005,0.1887,0.6785,306.1114,2,A,0.20000000000004547,True,Subzone_0
2030.0,0.1671,0.2355,0.4748,3731.4155,2,A,0.20000000000004547,True,Subzone_2
2030.2,0.3944,0.1647,0.6966,436.0707,2,A,0.20000000000004547,True,Subzone_0
2030.4,0.6035,0.1281,0.6572,74.7634,2,A,0.20000000000004547,False,Subzone_1
2030.6,0.5558,0.1075,0.4684,181.8086,2,A,0.1999999999998181,False,Subzone_1
2030.8,0.437,0.1796,0.7331,164.6002,2,A,0.20000000000004547,True,Subzone_0
2031.0,0.4865,0.1448,0.3662,543.4032,2,A,0.20000000000004547,True,Subzone_1
2031.2,0.3258,0.2362,0.5112,2689.4331,2,A,0.20000000000004547,True,Subzone_2
2031.4,0.6937,0.1136,0.5452,17.4476,2,A,0.20000000000004547,False,Subzone_1
2031.6,0.7602,0.1618,0.4257,829.3341,2,A,0.1999999999998181,False,Subzone_1
2031.8,0.4747,0.1723,0.5909,723.2856,2,A,0.20000000000004547,True,Subzone_0
2032.0,0.8386,0.0887,0.7753,27.3153,2,A,0.20000000000004547,False,Subzone_1
2032.2,0.348,0.1787,0.7299,226.5216,2,A,0.20000000000004547,True,Subzone_0
2032.4,0.2623,0.2008,0.6425,274.7057,2,A,0.20000000000004547,True,Subzone_0
2032.6,0.3436,0.1701,0.2918,1846.6302,2,A,0.1999999999998181,True,Subzone_2
2032.8,0.4171,0.1817,0.3412,253.1933,2,A,0.20000000000004547,True,Subzone_0
2033.0,0.7968,0.1311,0.5867,49.5001,2,A,0.20000000000004547,False,Subzone_1
2033.2,0.4078,0.1781,0.5379,521.7956,2,A,0.20000000000004547,True,Subzone_0
2033.4,0.3211,0.1773,0.4686,136.8146,2,A,0.20000000000004547,True,Subzone_0
2033.6,0.3152,0.1549,0.8381,115.9374,2,A,0.1999999999998181,True,Subzone_0
2033.8,0.621,0.1365,0.5755,273.1448,2,A,0.20000000000004547,False,Subzone_1
2034.0,0.5996,0.1444,0.6379,235.3747,2,A,0.20000000000004547,False,Subzone_1
2034.2,0.3772,0.1327,0.7093,94.7079,2,A,0.20000000000004547,True,Subzone_1
2034.4,0.1686,0.2011,0.542,829.8408,2,A,0.20000000000004547,True,Subzone_0
2034.6,0.2807,0.181,0.9305,346.2425,2,A,0.1999999999998181,True,Subzone_0
2034.8,0.7082,0.1006,0.4329,48.8026,2,A,0.20000000000004547,False,Subzone_1
2035.0,0.5533,0.1403,0.4672,90.1725,2,A,0.20000000000004547,False,Subzone_1
2035.2,0.4598,0.1531,0.4116,145.4559,2,A,0.20000000000004547,True,Subzone_0
2035.4,0.7303,0.1622,0.7838,183.3093,2,A,0.20000000000004547,False,Subzone_1
2035.6,0.7437,0.1262,0.6841,62.6573,2,A,0.1999999999998181,False,Subzone_1
2035.8,0.4446,0.182,0.4598,994.4053,2,A,0.20000000000004547,True,Subzone_0
2036.0,0.4474,0.1586,0.4212,430.6601,2,A,0.20000000000004547,True,Subzone_0
2036.2,0.3627,0.1346,0.7681,68.556,2,A,0.20000000000004547,True,Subzone_1
2036.4,0.4073,0.1797,0.5966,198.5481,2,A,0.20000000000004547,True,Subzone_0
2036.6,0.2271,0.1769,0.7551,376.0131,2,A,0.1999999999998181,True,Subzone_0
2036.8,0.2264,0.1834,0.5319,2225.1436,2,A,0.20000000000004547,True,Subzone_2
2037.0,0.1916,0.1736,0.6215,188.5728,2,A,0.20000000000004547,True,Subzone_0
2037.2,0.6127,0.1406,0.603,137.6127,2,A,0.20000000000004547,False,Subzone_1
2037.4,0.2158,0.2128,0.4355,1203.5056,2,A,0.20000000000004547,True,Subzone_2
2037.6,0.7425,0.1406,0.5364,142.9399,2,A,0.1999999999998181,False,Subzone_1
2037.8,0.3404,0.2068,0.3539,698.1686,2,A,0.20000000000004547,True,Subzone_0
2038.0,0.7106,0.1608,0.6241,596.5405,2,A,0.20000000000004547,False,Subzone_1
2038.2,0.3952,0.1269,0.6777,144.2995,2,A,0.20000000000004547,True,Subzone_1
2038.4,0.2151,0.1677,0.6957,584.2499,2,A,0.20000000000004547,True,Subzone_0
2038.6,0.6426,0.099,0.6746,73.2862,2,A,0.1999999999998181,False,Subzone_1
2038.8,0.6603,0.1455,0.5368,326.5612,2,A,0.20000000000004547,False,Subzone_1
2039.0,0.3141,0.1647,0.7812,894.2518,2,A,0.20000000000004547,True,Subzone_0
2039.2,0.4003,0.1574,0.6851,613.6355,2,A,0.20000000000004547,True,Subzone_0
2039.4,0.3141,0.1742,0.7528,1940.327,2,A,0.20000000000004547,True,Subzone_2
2039.6,0.4319,0.1706,0.7637,818.1944,2,A,0.1999999999998181,True,Subzone_0
2039.8,0.4662,0.1288,0.5439,69.8665,2,A,0.20000000000004547,True,Subzone_1
2040.0,0.3973,0.1424,0.6155,290.2385,2,A,0.20000000000004547,True,Subzone_1
2040.2,0.1772,0.1966,0.6518,1182.5247,2,A,0.20000000000004547,True,Subzone_2
2040.4,0.3629,0.1961,0.3634,2685.3718,2,A,0.20000000000004547,True,Subzone_2
2040.6,0.5555,0.1462,0.3867,92.0028,2,A,0.1999999999998181,False,Subzone_1
2040.8,0.4187,0.1489,0.3598,284.5912,2,A,0.20000000000004547,True,Subzone_0
2041.0,0.4009,0.1241,0.5484,60.9689,2,A,0.20000000000004547,True,Subzone_1
2041.2,0.3104,0.1981,0.485,1073.3916,2,A,0.20000000000004547,True,Subzone_0
2041.4,0.3585,0.158,0.3357,214.3387,2,A,0.20000000000004547,True,Subzone_0
2041.6,0.6613,0.1098,0.5927,91.3881,2,A,0.1999999999998181,False,Subzone_1
2041.8,0.279,0.1489,0.5404,72.9847,2,A,0.20000000000004547,True,Subzone_0
2042.0,0.5581,0.1175,0.7446,140.772,2,A,0.20000000000004547,False,Subzone_1
2042.2,0.4571,0.1404,0.86,176.6632,2,A,0.20000000000004547,True,Subzone_1
2042.4,0.4867,0.151,0.6223,227.7022,2,A,0.20000000000004547,True,Subzone_1
2042.6,0.3401,0.1509,0.4494,787.369,2,A,0.1999999999998181,True,Subzone_0
2042.8,0.3972,0.1713,0.6427,275.8082,2,A,0.20000000000004547,True,Subzone_0
2043.0,0.4491,0.1558,0.5533,296.5455,2,A,0.20000000000004547,True,Subzone_0
2043.2,0.3719,0.2153,0.4921,1300.9776,2,A,0.20000000000004547,True,Subzone_2
2043.4,0.4997,0.1199,0.437,99.7234,2,A,0.20000000000004547,True,Subzone_1
2043.6,0.5186,0.1548,0.4827,1056.3522,2,A,0.1999999999998181,False,Subzone_0
2043.8,0.7759,0.1211,0.5391,93.7278,2,A,0.20000000000004547,False,Subzone_1
2044.0,0.4917,0.1345,0.6811,87.8182,2,A,0.20000000000004547,True,Subzone_1
2044.2,0.1632,0.2004,0.6107,2922.0004,2,A,0.20000000000004547,True,Subzone_2
2044.4,0.6245,0.153,0.8269,175.0905,2,A,0.20000000000004547,False,Subzone_1
2044.6,0.4194,0.1666,0.6488,104.0505,2,A,0.1999999999998181,True,Subzone_0
2044.8,0.7518,0.1485,0.6185,114.6,2,A,0.20000000000004547,False,Subzone_1
2045.0,0.6706,0.0879,0.5331,15.1735,2,A,0.20000000000004547,False,Subzone_1
2045.2,0.3742,0.1538,0.3971,63.8449,2,A,0.20000000000004547,True,Subzone_0
2045.4,0.5583,0.1758,0.4584,316.7998,2,A,0.20000000000004547,False,Subzone_0
2045.6,0.3609,0.1906,0.433,583.6403,2,A,0.1999999999998181,True,Subzone_0
2045.8,0.4504,0.1714,0.1616,813.6579,2,A,0.20000000000004547,True,Subzone_0
2046.0,0.5514,0.1719,0.3942,564.1287,2,A,0.20000000000004547,False,Subzone_0
2046.2,0.617,0.1002,0.8145,75.4966,2,A,0.20000000000004547,False,Subzone_1
2046.4,0.5843,0.1588,0.606,137.2406,2,A,0.20000000000004547,False,Subzone_1
2046.6,0.4612,0.1804,0.4856,851.7483,2,A,0.1999999999998181,True,Subzone_0
2046.8,0.8225,0.0983,0.6347,124.8591,2,A,0.20000000000004547,False,Subzone_1
2047.0,0.3952,0.2204,0.2331,1833.6525,2,A,0.20000000000004547,True,Subzone_2
2047.2,0.2089,0.1963,0.578,961.5013,2,A,0.20000000000004547,True,Subzone_0
2047.4,0.2378,0.1448,0.748,72.0544,2,A,0.20000000000004547,True,Subzone_0
2047.6,0.6711,0.139,0.5405,305.3597,2,A,0.1999999999998181,False,Subzone_1
2047.8,0.4385,0.1477,0.2894,641.0553,2,A,0.20000000000004547,True,Subzone_0
2048.0,0.4739,0.1808,0.4798,583.3007,2,A,0.20000000000004547,True,Subzone_0
2048.2,0.3686,0.1823,0.7332,323.0748,2,A,0.1999999999998181,True,Subzone_0
2048.4,0.3821,0.1576,0.59,220.1214,2,A,0.20000000000027285,True,Subzone_0
2048.6,0.3319,0.2062,0.319,705.7912,2,A,0.1999999999998181,True,Subzone_0
2048.8,0.5207,0.1701,0.9014,270.7622,2,A,0.20000000000027285,False,Subzone_1
2049.0,0.4354,0.146,0.3678,279.2747,2,A,0.1999999999998181,True,Subzone_0
2049.2,0.5153,0.1489,0.5182,235.0667,2,A,0.1999999999998181,False,Subzone_1
2049.4,0.5009,0.1642,0.3929,591.2763,2,A,0.20000000000027285,False,Subzone_0
2049.6,0.3861,0.1617,0.3941,356.6452,2,A,0.1999999999998181,True,Subzone_0
2049.8,0.2312,0.1828,0.4733,271.8392,2,A,0.20000000000027285,True,Subzone_0
2050.0,0.2181,0.1919,0.6329,449.8714,2,A,0.1999999999998181,True,Subzone_0
2050.2,0.904,0.0794,0.7761,19.2054,2,A,0.1999999999998181,False,Subzone_1
2050.4,0.6717,0.0867,0.5216,30.4917,2,A,0.20000000000027285,False,Subzone_1
2050.6,0.651,0.1388,0.4072,506.4996,2,A,0.1999999999998181,False,Subzone_1
2050.8,0.3488,0.1342,0.6324,497.3023,2,A,0.20000000000027285,True,Subzone_0
2051.0,0.4514,0.1406,0.6342,273.8997,2,A,0.1999999999998181,True,Subzone_1
2051.2,0.3277,0.1413,0.5938,170.3647,2,A,0.1999999999998181,True,Subzone_0
2051.4,0.2532,0.1536,0.5942,86.0654,2,A,0.20000000000027285,True,Subzone_0
2051.6,0.3617,0.1808,0.525,543.7764,2,A,0.1999999999998181,True,Subzone_0
2051.8,0.6489,0.1299,0.577,66.3349,2,A,0.20000000000027285,False,Subzone_1
2052.0,0.5761,0.1388,0.5315,451.4185,2,A,0.1999999999998181,False,Subzone_1
2052.2,0.3045,0.1535,0.7134,72.4495,2,A,0.1999999999998181,True,Subzone_0
2052.4,0.4028,0.1537,0.887,288.3645,2,A,0.20000000000027285,True,Subzone_1
2052.6,0.5624,0.1533,0.5799,119.4774,2,A,0.1999999999998181,False,Subzone_1
2052.8,0.3644,0.1709,0.5449,352.7827,2,A,0.20000000000027285,True,Subzone_0
2053.0,0.4619,0.1755,0.5824,639.076,2,A,0.1999999999998181,True,Subzone_0
2053.2,0.5103,0.1719,0.4468,741.1971,2,A,0.1999999999998181,False,Subzone_0
2053.4,0.5086,0.1478,0.6699,180.1254,2,A,0.20000000000027285,False,Subzone_1
2053.6,0.4881,0.1185,0.633,141.4621,2,A,0.1999999999998181,True,Subzone_1
2053.8,0.3519,0.1584,0.4878,159.2878,2,A,0.20000000000027285,True,Subzone_0
2054.0,0.3674,0.1696,0.6817,405.8146,2,A,0.1999999999998181,True,Subzone_0
2054.2,0.28,0.1675,0.5501,646.9348,2,A,0.1999999999998181,True,Subzone_0
2054.4,0.2158,0.1704,0.4006,441.259,2,A,0.20000000000027285,True,Subzone_0
